Product ID,Category,Brand,Season,Size,Color, Original Price ,Markdown Percentage, Current Price ,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason
FB000213,Tops,Uniqlo,Spring,L,Blue, $99.00 ,0%, $99.00 ,21 August 2024,23,1.4,FALSE,No Action
FB000214,Accessories,Banana Republic,Fall,L,Black, $69.00 ,0%, $69.00 ,06 August 2025,11,3.3,TRUE,Changed Mind
FB000215,Bottoms,H&M,Summer,XXL,Green, $57.00 ,0%, $57.00 ,06 August 2025,12,2.5,FALSE,No Action
FB000216,Tops,H&M,Summer,XXL,Red, $58.00 ,0%, $58.00 ,06 August 2025,4,1.1,FALSE,No Action
FB000217,Outerwear,Uniqlo,Fall,XL,Pink, $110.00 ,0%, $110.00 ,06 August 2025,4,1.6,FALSE,No Action
FB000218,Tops,Zara,Summer,XXL,Pink, $69.00 ,0%, $69.00 ,06 August 2025,25,3.0,FALSE,No Action
FB000219,Bottoms,Zara,Winter,S,Black, $87.00 ,0%, $87.00 ,06 August 2025,39,4.3,FALSE,No Action
FB000220,Dresses,Zara,Winter,XXL,Brown, $160.00 ,18%, $131.00 ,06 August 2025,41,3.0,FALSE,No Action
FB000221,Outerwear,H&M,Spring,XS,Purple, $167.00 ,0%, $167.00 ,30 January 2025,26,2.6,TRUE,Size Issue
FB000222,Tops,Zara,Summer,XXL,Gray, $26.00 ,0%, $26.00 ,06 August 2025,32,4.6,TRUE,Damaged
FB000223,Outerwear,H&M,Summer,XL,Brown, $246.00 ,0%, $246.00 ,06 August 2025,17,2.9,TRUE,Damaged
FB000224,Outerwear,Forever21,Summer,S,Red, $206.00 ,0%, $206.00 ,06 August 2025,34,2.3,FALSE,No Action
FB000225,Dresses,Gap,Winter,XL,Black, $85.00 ,0%, $85.00 ,06 August 2025,29,3.0,FALSE,No Action
FB000226,Outerwear,Forever21,Spring,XXL,White, $240.00 ,55%, $108.00 ,27 December 2024,3,4.5,FALSE,No Action
FB000227,Dresses,Uniqlo,Fall,XXL,Red, $130.00 ,1%, $128.00 ,06 August 2025,0,5.0,FALSE,No Action
FB000228,Bottoms,H&M,Spring,XS,Black, $42.00 ,16%, $35.00 ,02 November 2024,11,1.6,FALSE,No Action
FB000229,Outerwear,H&M,Spring,S,Beige, $191.00 ,0%, $191.00 ,10 October 2024,18,1.2,FALSE,No Action
FB000230,Accessories,Ann Taylor,Spring,S,Beige, $42.00 ,0%, $42.00 ,14 July 2025,15,3.0,FALSE,No Action
FB000231,Shoes,H&M,Summer,S,Gray, $109.00 ,0%, $109.00 ,06 August 2025,16,4.3,FALSE,No Action
FB000232,Accessories,Mango,Summer,S,Red, $76.00 ,43%, $43.00 ,06 August 2025,24,3.0,FALSE,No Action
FB000233,Dresses,Forever21,Winter,S,Black, $56.00 ,22%, $43.00 ,06 August 2025,37,2.5,TRUE,Wrong Item
FB000234,Tops,Gap,Fall,S,Beige, $88.00 ,0%, $88.00 ,06 August 2025,24,4.4,FALSE,No Action
FB000235,Tops,Gap,Spring,S,Black, $25.00 ,0%, $25.00 ,04 October 2024,2,1.4,FALSE,No Action
FB000236,Bottoms,Zara,Spring,XXL,Red, $60.00 ,0%, $60.00 ,16 August 2024,25,4.1,FALSE,No Action
FB000237,Accessories,H&M,Fall,XXL,Red, $52.00 ,19%, $42.00 ,06 August 2025,4,3.0,FALSE,No Action
FB000238,Accessories,Mango,Fall,XXL,White, $67.00 ,0%, $67.00 ,06 August 2025,14,1.8,FALSE,No Action
FB000239,Shoes,Forever21,Spring,L,Brown, $136.00 ,0%, $136.00 ,01 August 2025,46,4.5,FALSE,No Action
FB000240,Shoes,Zara,Fall,L,Brown, $74.00 ,0%, $74.00 ,06 August 2025,24,3.7,FALSE,No Action
FB000241,Dresses,Forever21,Fall,XS,Pink, $101.00 ,0%, $101.00 ,06 August 2025,33,2.4,TRUE,Size Issue
FB000242,Dresses,Forever21,Fall,XXL,Green, $169.00 ,42%, $98.00 ,06 August 2025,43,4.6,FALSE,No Action
FB000243,Accessories,Forever21,Winter,XXL,Purple, $52.00 ,0%, $52.00 ,06 August 2025,34,2.1,FALSE,No Action
FB000244,Shoes,Uniqlo,Summer,XXL,Pink, $153.00 ,48%, $80.00 ,06 August 2025,12,3.1,FALSE,No Action
FB000245,Bottoms,Mango,Fall,M,Brown, $32.00 ,50%, $16.00 ,06 August 2025,46,1.3,FALSE,No Action
FB000246,Outerwear,Uniqlo,Fall,L,Navy, $104.00 ,55%, $47.00 ,06 August 2025,42,4.2,FALSE,No Action
FB000247,Dresses,Forever21,Summer,M,Gray, $80.00 ,51%, $39.00 ,06 August 2025,45,3.0,FALSE,No Action
FB000248,Bottoms,Banana Republic,Spring,M,Black, $72.00 ,0%, $72.00 ,08 May 2025,20,3.0,TRUE,Color Mismatch
FB000249,Outerwear,Zara,Fall,M,Green, $220.00 ,0%, $220.00 ,06 August 2025,42,3.6,FALSE,No Action
FB000250,Outerwear,Uniqlo,Fall,XS,Black, $117.00 ,15%, $100.00 ,06 August 2025,33,3.0,TRUE,Size Issue
FB000251,Outerwear,Banana Republic,Spring,L,Navy, $198.00 ,49%, $101.00 ,26 April 2025,36,3.0,FALSE,No Action
FB000252,Outerwear,H&M,Fall,L,Black, $121.00 ,0%, $121.00 ,06 August 2025,14,1.6,TRUE,Changed Mind
FB000253,Tops,H&M,Fall,L,White, $88.00 ,0%, $88.00 ,06 August 2025,48,2.4,FALSE,No Action
FB000254,Shoes,H&M,Summer,XL,Green, $88.00 ,0%, $88.00 ,06 August 2025,29,3.9,FALSE,No Action
FB000255,Bottoms,Zara,Winter,S,Black, $115.00 ,18%, $95.00 ,06 August 2025,32,1.7,FALSE,No Action
FB000256,Bottoms,Forever21,Fall,XXL,Black, $75.00 ,0%, $75.00 ,06 August 2025,20,3.0,FALSE,No Action
FB000257,Accessories,Ann Taylor,Winter,XXL,Green, $42.00 ,0%, $42.00 ,06 August 2025,26,4.0,FALSE,No Action
FB000258,Outerwear,H&M,Spring,XXL,Beige, $247.00 ,4%, $237.00 ,25 December 2024,25,4.6,FALSE,No Action
FB000259,Shoes,Banana Republic,Spring,XL,Beige, $143.00 ,0%, $143.00 ,27 September 2024,39,3.0,TRUE,Quality Issue
FB000260,Accessories,Banana Republic,Winter,XL,Beige, $24.00 ,45%, $13.00 ,06 August 2025,44,3.0,FALSE,No Action
FB000261,Outerwear,Forever21,Summer,XL,Navy, $109.00 ,0%, $109.00 ,06 August 2025,45,1.9,FALSE,No Action
FB000262,Dresses,H&M,Summer,XL,Blue, $161.00 ,0%, $161.00 ,06 August 2025,44,1.6,FALSE,No Action
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown, $220.00 ,9%, $199.00 ,27 June 2025,23,4.8,FALSE,No Action
FB000264,Dresses,Forever21,Summer,S,Pink, $57.00 ,0%, $57.00 ,06 August 2025,23,2.0,FALSE,No Action
FB000265,Bottoms,Zara,Fall,XXL,Blue, $108.00 ,0%, $108.00 ,06 August 2025,8,2.3,FALSE,No Action
FB000266,Accessories,Banana Republic,Summer,XXL,Gray, $67.00 ,0%, $67.00 ,06 August 2025,22,4.6,FALSE,No Action
FB000267,Dresses,Zara,Winter,XS,Blue, $168.00 ,0%, $168.00 ,06 August 2025,9,3.0,FALSE,No Action
FB000268,Tops,Ann Taylor,Fall,S,White, $90.00 ,0%, $90.00 ,06 August 2025,33,4.2,FALSE,No Action
FB000269,Accessories,Mango,Spring,S,Green, $72.00 ,0%, $72.00 ,29 December 2024,38,3.0,TRUE,Color Mismatch
FB000270,Bottoms,H&M,Winter,S,Beige, $27.00 ,0%, $27.00 ,06 August 2025,0,3.0,FALSE,No Action
FB000271,Dresses,Forever21,Summer,S,Navy, $92.00 ,0%, $92.00 ,06 August 2025,15,1.4,FALSE,No Action
FB000272,Bottoms,Mango,Summer,XXL,White, $64.00 ,0%, $64.00 ,06 August 2025,46,3.0,FALSE,No Action
FB000273,Dresses,Ann Taylor,Fall,M,Black, $133.00 ,0%, $133.00 ,06 August 2025,35,1.9,FALSE,No Action
FB000274,Tops,Gap,Winter,XXL,Brown, $70.00 ,0%, $70.00 ,06 August 2025,0,3.0,FALSE,No Action
FB000275,Outerwear,Uniqlo,Summer,XL,Pink, $199.00 ,0%, $199.00 ,06 August 2025,8,4.4,FALSE,No Action
FB000276,Bottoms,H&M,Summer,L,Navy, $62.00 ,37%, $39.00 ,06 August 2025,6,4.1,FALSE,No Action
FB000277,Shoes,Uniqlo,Summer,XS,Black, $71.00 ,0%, $71.00 ,06 August 2025,45,4.0,FALSE,No Action
FB000278,Dresses,Zara,Winter,XS,Blue, $89.00 ,0%, $89.00 ,06 August 2025,50,4.3,FALSE,No Action
FB000279,Outerwear,Mango,Spring,XXL,Gray, $161.00 ,10%, $145.00 ,30 March 2025,42,3.0,FALSE,No Action
FB000280,Accessories,Uniqlo,Winter,XXL,White, $46.00 ,0%, $46.00 ,06 August 2025,29,4.8,FALSE,No Action
FB000281,Accessories,Zara,Fall,XXL,Pink, $74.00 ,0%, $74.00 ,06 August 2025,22,1.7,FALSE,No Action
FB000282,Bottoms,Uniqlo,Fall,S,Brown, $99.00 ,0%, $99.00 ,06 August 2025,13,5.0,FALSE,No Action
FB000283,Shoes,Forever21,Fall,XS,Purple, $112.00 ,23%, $86.00 ,06 August 2025,37,1.0,FALSE,No Action
FB000284,Tops,Banana Republic,Summer,S,Black, $95.00 ,39%, $58.00 ,06 August 2025,6,3.0,TRUE,Damaged
FB000285,Shoes,Ann Taylor,Winter,M,Green, $157.00 ,0%, $157.00 ,06 August 2025,38,2.4,FALSE,No Action
FB000286,Accessories,Zara,Fall,M,Red, $60.00 ,14%, $51.00 ,06 August 2025,38,5.0,FALSE,No Action
FB000287,Outerwear,Mango,Winter,XL,Pink, $169.00 ,0%, $169.00 ,06 August 2025,16,1.7,FALSE,No Action
FB000288,Dresses,Uniqlo,Fall,S,Pink, $175.00 ,0%, $175.00 ,06 August 2025,0,4.6,FALSE,No Action
FB000289,Shoes,Mango,Summer,S,Brown, $169.00 ,0%, $169.00 ,06 August 2025,5,2.7,FALSE,No Action
FB000290,Accessories,H&M,Summer,S,Red, $51.00 ,24%, $39.00 ,06 August 2025,50,3.7,FALSE,No Action
FB000291,Tops,Mango,Fall,M,Black, $83.00 ,0%, $83.00 ,06 August 2025,22,2.3,FALSE,No Action
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple, $176.00 ,0%, $176.00 ,06 August 2025,12,4.6,FALSE,No Action
FB000293,Bottoms,Mango,Fall,M,Blue, $69.00 ,0%, $69.00 ,06 August 2025,18,3.9,FALSE,No Action
FB000294,Shoes,Zara,Spring,S,Purple, $117.00 ,0%, $117.00 ,23 December 2024,34,3.3,FALSE,No Action
FB000295,Shoes,Banana Republic,Fall,M,Purple, $96.00 ,36%, $61.00 ,06 August 2025,45,3.5,FALSE,No Action
FB000296,Shoes,Zara,Spring,XXL,Red, $80.00 ,0%, $80.00 ,31 March 2025,10,5.0,FALSE,No Action
FB000297,Accessories,Gap,Summer,XXL,Pink, $55.00 ,13%, $47.00 ,06 August 2025,17,3.9,FALSE,No Action
FB000298,Dresses,Mango,Fall,S,Pink, $165.00 ,50%, $82.00 ,06 August 2025,17,3.2,TRUE,Damaged
FB000299,Dresses,Gap,Summer,XXL,Red, $82.00 ,0%, $82.00 ,06 August 2025,20,4.0,FALSE,No Action
FB000300,Outerwear,Banana Republic,Spring,S,Purple, $222.00 ,7%, $208.00 ,19 December 2024,29,2.1,FALSE,No Action
FB000301,Tops,Mango,Winter,L,Gray, $107.00 ,0%, $107.00 ,06 August 2025,33,3.0,TRUE,Wrong Item
FB000302,Shoes,H&M,Fall,XXL,Gray, $85.00 ,0%, $85.00 ,06 August 2025,30,3.0,FALSE,No Action
FB000303,Bottoms,Mango,Summer,XL,Green, $34.00 ,5%, $32.00 ,06 August 2025,49,4.5,FALSE,No Action
FB000304,Bottoms,Mango,Winter,XL,Black, $111.00 ,42%, $64.00 ,06 August 2025,34,3.0,FALSE,No Action
FB000305,Tops,Zara,Spring,XXL,Pink, $39.00 ,35%, $25.00 ,22 January 2025,15,2.3,FALSE,No Action
FB000306,Shoes,Forever21,Summer,M,White, $60.00 ,0%, $60.00 ,06 August 2025,4,3.0,FALSE,No Action
FB000307,Accessories,Gap,Summer,M,Blue, $17.00 ,0%, $17.00 ,06 August 2025,42,3.9,FALSE,No Action
FB000308,Bottoms,Mango,Summer,M,White, $57.00 ,0%, $57.00 ,06 August 2025,39,3.0,FALSE,No Action
FB000309,Tops,Mango,Summer,S,Blue, $25.00 ,0%, $25.00 ,06 August 2025,34,2.6,FALSE,No Action
FB000310,Outerwear,Mango,Spring,L,Purple, $157.00 ,0%, $157.00 ,26 May 2025,7,2.9,FALSE,No Action
FB000311,Bottoms,H&M,Winter,L,Purple, $65.00 ,9%, $59.00 ,06 August 2025,10,2.8,TRUE,Quality Issue
FB000312,Dresses,Forever21,Winter,XXL,Brown, $92.00 ,0%, $92.00 ,06 August 2025,25,2.5,FALSE,No Action
FB000313,Dresses,Banana Republic,Winter,XL,Blue, $88.00 ,0%, $88.00 ,06 August 2025,11,3.3,FALSE,No Action
FB000314,Tops,Zara,Winter,XXL,Beige, $47.00 ,57%, $20.00 ,06 August 2025,24,1.3,TRUE,Size Issue
FB000315,Outerwear,Ann Taylor,Summer,XS,Red, $101.00 ,0%, $101.00 ,06 August 2025,7,3.1,FALSE,No Action
FB000316,Dresses,Mango,Spring,XS,Blue, $131.00 ,8%, $121.00 ,04 December 2024,20,4.5,TRUE,Wrong Item
FB000317,Tops,Zara,Fall,XS,Black, $82.00 ,26%, $60.00 ,06 August 2025,32,1.5,FALSE,No Action
FB000318,Dresses,H&M,Summer,L,Purple, $66.00 ,0%, $66.00 ,06 August 2025,47,3.9,FALSE,No Action
FB000319,Accessories,Uniqlo,Fall,L,Green, $26.00 ,0%, $26.00 ,06 August 2025,15,3.8,FALSE,No Action
FB000320,Shoes,Uniqlo,Spring,S,Beige, $152.00 ,0%, $152.00 ,21 November 2024,24,4.2,FALSE,No Action
FB000321,Bottoms,Mango,Fall,S,Beige, $26.00 ,16%, $21.00 ,06 August 2025,13,2.3,FALSE,No Action
FB000322,Dresses,Uniqlo,Winter,XXL,Blue, $89.00 ,11%, $79.00 ,06 August 2025,27,3.3,FALSE,No Action
FB000323,Bottoms,H&M,Spring,XXL,White, $106.00 ,0%, $106.00 ,06 April 2025,37,4.9,FALSE,No Action
FB000324,Dresses,Mango,Fall,XL,White, $80.00 ,37%, $51.00 ,06 August 2025,16,2.5,FALSE,No Action
FB000325,Outerwear,Banana Republic,Summer,M,Navy, $169.00 ,50%, $84.00 ,06 August 2025,21,3.0,TRUE,Quality Issue
FB000326,Dresses,Forever21,Fall,M,Green, $159.00 ,9%, $145.00 ,06 August 2025,43,4.5,FALSE,No Action
FB000327,Bottoms,Forever21,Winter,S,Black, $106.00 ,46%, $56.00 ,06 August 2025,17,3.0,FALSE,No Action
FB000328,Accessories,Gap,Spring,S,Black, $78.00 ,45%, $43.00 ,13 September 2024,34,1.4,FALSE,No Action
FB000329,Outerwear,Uniqlo,Summer,XS,Gray, $117.00 ,30%, $82.00 ,06 August 2025,43,1.2,FALSE,No Action
FB000330,Accessories,Gap,Spring,XS,Beige, $76.00 ,0%, $76.00 ,13 June 2025,21,4.3,FALSE,No Action
FB000331,Outerwear,Gap,Summer,L,White, $232.00 ,0%, $232.00 ,06 August 2025,31,1.3,TRUE,Changed Mind
FB000332,Dresses,Forever21,Fall,XS,Navy, $80.00 ,52%, $38.00 ,06 August 2025,7,1.2,FALSE,No Action
FB000333,Bottoms,Mango,Summer,XL,Black, $102.00 ,0%, $102.00 ,06 August 2025,50,3.6,FALSE,No Action
FB000334,Accessories,Zara,Spring,XL,Navy, $48.00 ,0%, $48.00 ,09 May 2025,46,3.0,FALSE,No Action
FB000335,Bottoms,Mango,Fall,XL,Pink, $88.00 ,0%, $88.00 ,06 August 2025,1,1.4,FALSE,No Action
FB000336,Shoes,Mango,Winter,S,Black, $112.00 ,0%, $112.00 ,06 August 2025,11,4.3,FALSE,No Action
FB000337,Bottoms,Zara,Fall,XXL,Gray, $97.00 ,11%, $87.00 ,06 August 2025,25,2.4,FALSE,No Action
FB000338,Outerwear,H&M,Summer,M,Pink, $114.00 ,37%, $72.00 ,06 August 2025,33,1.5,FALSE,No Action
FB000339,Bottoms,Zara,Winter,XS,Brown, $27.00 ,0%, $27.00 ,06 August 2025,0,1.5,FALSE,No Action
FB000340,Shoes,Ann Taylor,Spring,XL,Blue, $82.00 ,41%, $48.00 ,23 May 2025,43,2.5,TRUE,Quality Issue
FB000341,Bottoms,Mango,Summer,S,Black, $116.00 ,41%, $69.00 ,06 August 2025,23,1.2,FALSE,No Action
FB000342,Bottoms,Ann Taylor,Spring,M,White, $95.00 ,0%, $95.00 ,10 June 2025,47,4.7,TRUE,Quality Issue
FB000343,Shoes,Mango,Fall,M,White, $70.00 ,0%, $70.00 ,06 August 2025,12,2.4,FALSE,No Action
FB000344,Shoes,Banana Republic,Winter,S,Gray, $112.00 ,54%, $51.00 ,06 August 2025,17,4.0,FALSE,No Action
FB000345,Accessories,Zara,Summer,S,Purple, $26.00 ,1%, $26.00 ,06 August 2025,25,1.2,TRUE,Color Mismatch
FB000346,Tops,H&M,Summer,L,Blue, $50.00 ,0%, $50.00 ,06 August 2025,47,4.0,FALSE,No Action
FB000347,Bottoms,Mango,Spring,XS,Green, $92.00 ,4%, $88.00 ,13 January 2025,0,3.0,TRUE,Size Issue
FB000348,Tops,Uniqlo,Summer,XXL,Gray, $114.00 ,0%, $114.00 ,06 August 2025,47,3.8,TRUE,Changed Mind
FB000349,Accessories,Gap,Summer,XXL,Purple, $21.00 ,29%, $15.00 ,06 August 2025,35,2.0,FALSE,No Action
FB000350,Dresses,Zara,Spring,XS,Navy, $100.00 ,47%, $53.00 ,01 February 2025,30,3.0,FALSE,No Action
FB000351,Accessories,Forever21,Summer,XS,Brown, $47.00 ,16%, $39.00 ,06 August 2025,33,1.7,FALSE,No Action
FB000352,Bottoms,H&M,Summer,XL,Brown, $113.00 ,0%, $113.00 ,06 August 2025,8,2.7,FALSE,No Action
FB000353,Dresses,Banana Republic,Spring,XS,Black, $163.00 ,0%, $163.00 ,23 April 2025,24,2.5,FALSE,No Action
FB000354,Accessories,Uniqlo,Fall,XS,Black, $44.00 ,0%, $44.00 ,06 August 2025,21,3.0,FALSE,No Action
FB000355,Dresses,Forever21,Summer,L,Red, $166.00 ,0%, $166.00 ,06 August 2025,28,1.7,FALSE,No Action
FB000356,Shoes,Banana Republic,Summer,XL,Pink, $144.00 ,0%, $144.00 ,06 August 2025,21,2.5,FALSE,No Action
FB000357,Accessories,Mango,Fall,XL,Navy, $31.00 ,0%, $31.00 ,06 August 2025,29,1.9,FALSE,No Action
FB000358,Accessories,Forever21,Winter,XL,Pink, $68.00 ,29%, $48.00 ,06 August 2025,4,3.5,FALSE,No Action
FB000359,Dresses,Forever21,Summer,L,Red, $73.00 ,56%, $31.00 ,06 August 2025,15,3.0,TRUE,Changed Mind
FB000360,Tops,H&M,Spring,L,Purple, $95.00 ,0%, $95.00 ,09 February 2025,13,4.1,FALSE,No Action
FB000361,Tops,Gap,Winter,XS,Purple, $104.00 ,0%, $104.00 ,06 August 2025,42,2.0,FALSE,No Action
FB000362,Bottoms,Gap,Spring,XXL,Beige, $97.00 ,0%, $97.00 ,29 July 2025,42,4.5,FALSE,No Action
FB000363,Shoes,Mango,Winter,L,White, $83.00 ,40%, $50.00 ,06 August 2025,5,3.4,FALSE,No Action
FB000364,Outerwear,Uniqlo,Fall,S,Beige, $86.00 ,0%, $86.00 ,06 August 2025,28,2.7,FALSE,No Action
FB000365,Bottoms,Banana Republic,Summer,S,White, $104.00 ,29%, $74.00 ,06 August 2025,23,3.1,FALSE,No Action
FB000366,Accessories,Uniqlo,Fall,S,Green, $41.00 ,0%, $41.00 ,06 August 2025,18,3.2,FALSE,No Action
FB000367,Outerwear,Banana Republic,Spring,L,White, $80.00 ,0%, $80.00 ,16 April 2025,34,1.8,FALSE,No Action
FB000368,Tops,Ann Taylor,Fall,L,White, $97.00 ,0%, $97.00 ,06 August 2025,16,3.0,FALSE,No Action
FB000369,Bottoms,Gap,Fall,XL,Beige, $77.00 ,35%, $50.00 ,06 August 2025,14,2.3,FALSE,No Action
FB000370,Accessories,H&M,Fall,XL,Red, $36.00 ,38%, $22.00 ,06 August 2025,49,4.0,TRUE,Changed Mind
FB000371,Outerwear,Banana Republic,Winter,XXL,Green, $181.00 ,20%, $144.00 ,06 August 2025,17,3.0,TRUE,Size Issue
FB000372,Outerwear,Zara,Spring,XL,Black, $158.00 ,0%, $158.00 ,15 February 2025,33,3.0,FALSE,No Action
FB000373,Shoes,Forever21,Summer,XXL,Purple, $91.00 ,0%, $91.00 ,06 August 2025,48,3.9,FALSE,No Action
FB000374,Shoes,Zara,Winter,S,Brown, $140.00 ,55%, $62.00 ,06 August 2025,5,4.4,FALSE,No Action
FB000375,Tops,Uniqlo,Spring,XL,Red, $26.00 ,0%, $26.00 ,23 February 2025,9,4.0,FALSE,No Action
FB000376,Tops,Forever21,Winter,XL,Blue, $51.00 ,10%, $46.00 ,06 August 2025,34,1.1,FALSE,No Action
FB000377,Outerwear,Gap,Fall,XS,Red, $132.00 ,0%, $132.00 ,06 August 2025,36,1.2,FALSE,No Action
FB000378,Accessories,Gap,Fall,XS,Purple, $16.00 ,0%, $16.00 ,06 August 2025,17,3.0,FALSE,No Action
FB000379,Bottoms,Forever21,Winter,XS,Black, $78.00 ,46%, $42.00 ,06 August 2025,6,2.7,FALSE,No Action
FB000380,Accessories,Mango,Summer,XS,Brown, $69.00 ,0%, $69.00 ,06 August 2025,43,2.4,FALSE,No Action
FB000381,Accessories,Mango,Fall,XS,Pink, $23.00 ,0%, $23.00 ,06 August 2025,16,1.3,FALSE,No Action
FB000382,Tops,H&M,Spring,XS,Navy, $119.00 ,28%, $86.00 ,28 September 2024,12,1.7,FALSE,No Action
FB000383,Outerwear,H&M,Summer,M,Black, $111.00 ,1%, $109.00 ,06 August 2025,7,2.8,FALSE,No Action
FB000384,Accessories,Banana Republic,Summer,M,Gray, $60.00 ,0%, $60.00 ,06 August 2025,6,2.1,FALSE,No Action
FB000385,Outerwear,Gap,Winter,M,Navy, $133.00 ,0%, $133.00 ,06 August 2025,27,3.6,FALSE,No Action
FB000386,Dresses,Banana Republic,Spring,XL,Brown, $54.00 ,50%, $27.00 ,08 October 2024,48,4.5,FALSE,No Action
FB000387,Tops,Uniqlo,Winter,L,White, $85.00 ,0%, $85.00 ,06 August 2025,42,4.3,FALSE,No Action
FB000388,Accessories,H&M,Fall,L,Black, $24.00 ,0%, $24.00 ,06 August 2025,6,4.4,FALSE,No Action
FB000389,Accessories,Banana Republic,Spring,L,Blue, $28.00 ,0%, $28.00 ,23 October 2024,30,2.8,FALSE,No Action
FB000390,Shoes,Forever21,Summer,L,Pink, $79.00 ,24%, $60.00 ,06 August 2025,37,1.7,FALSE,No Action
FB000391,Dresses,Gap,Fall,XL,Blue, $49.00 ,0%, $49.00 ,06 August 2025,19,3.4,FALSE,No Action
FB000392,Tops,Mango,Winter,XS,Blue, $41.00 ,0%, $41.00 ,06 August 2025,36,3.5,FALSE,No Action
FB000393,Dresses,Uniqlo,Fall,XS,Beige, $131.00 ,35%, $85.00 ,06 August 2025,21,4.7,FALSE,No Action
FB000394,Bottoms,Mango,Fall,M,Blue, $56.00 ,28%, $40.00 ,06 August 2025,22,3.0,FALSE,No Action
FB000395,Tops,Zara,Winter,M,Blue, $111.00 ,33%, $74.00 ,06 August 2025,47,2.0,TRUE,Quality Issue
FB000396,Tops,Zara,Winter,L,Beige, $99.00 ,48%, $52.00 ,06 August 2025,18,2.0,TRUE,Quality Issue
FB000397,Dresses,Uniqlo,Fall,XS,Red, $110.00 ,57%, $47.00 ,06 August 2025,0,4.7,FALSE,No Action
FB000398,Dresses,Forever21,Winter,L,Blue, $141.00 ,0%, $141.00 ,06 August 2025,39,1.7,FALSE,No Action
FB000399,Accessories,H&M,Winter,L,Brown, $32.00 ,43%, $18.00 ,06 August 2025,5,1.1,FALSE,No Action
FB000400,Outerwear,Zara,Spring,L,Black, $189.00 ,41%, $112.00 ,21 September 2024,27,1.8,TRUE,Damaged
FB000401,Dresses,Ann Taylor,Fall,XL,Pink, $150.00 ,47%, $80.00 ,06 August 2025,18,4.9,FALSE,No Action
FB000402,Accessories,Gap,Fall,XL,Navy, $42.00 ,22%, $33.00 ,06 August 2025,16,3.0,FALSE,No Action
FB000403,Accessories,Uniqlo,Fall,XL,Red, $62.00 ,0%, $62.00 ,06 August 2025,50,1.4,TRUE,Changed Mind
FB000404,Accessories,Banana Republic,Winter,XL,Green, $74.00 ,0%, $74.00 ,06 August 2025,4,2.2,FALSE,No Action
FB000405,Outerwear,Uniqlo,Winter,XS,Navy, $217.00 ,0%, $217.00 ,06 August 2025,4,4.2,FALSE,No Action
FB000406,Tops,Zara,Summer,XL,White, $111.00 ,57%, $48.00 ,06 August 2025,29,1.5,FALSE,No Action
FB000407,Shoes,H&M,Winter,XL,Navy, $62.00 ,0%, $62.00 ,06 August 2025,0,1.9,TRUE,Changed Mind
FB000408,Outerwear,Banana Republic,Winter,XS,Blue, $165.00 ,3%, $160.00 ,06 August 2025,42,2.4,FALSE,No Action
FB000409,Outerwear,Gap,Fall,XS,Brown, $179.00 ,0%, $179.00 ,06 August 2025,25,1.7,FALSE,No Action
FB000410,Accessories,Zara,Summer,XS,Beige, $34.00 ,0%, $34.00 ,06 August 2025,27,4.1,FALSE,No Action
FB000411,Tops,Gap,Spring,XS,Green, $101.00 ,0%, $101.00 ,14 March 2025,46,3.0,TRUE,Size Issue
FB000412,Shoes,Banana Republic,Summer,XL,Blue, $187.00 ,0%, $187.00 ,06 August 2025,46,2.9,FALSE,No Action
FB000413,Outerwear,Ann Taylor,Fall,L,Pink, $145.00 ,0%, $145.00 ,06 August 2025,36,2.6,FALSE,No Action
FB000414,Bottoms,Gap,Summer,XS,Blue, $101.00 ,27%, $74.00 ,06 August 2025,38,3.4,TRUE,Damaged
FB000415,Dresses,H&M,Fall,XXL,Beige, $71.00 ,0%, $71.00 ,06 August 2025,33,3.1,FALSE,No Action
FB000416,Dresses,Ann Taylor,Summer,M,Green, $55.00 ,0%, $55.00 ,06 August 2025,2,3.8,TRUE,Wrong Item
FB000417,Tops,Zara,Summer,XXL,Black, $94.00 ,35%, $61.00 ,06 August 2025,34,3.9,FALSE,No Action
FB000418,Shoes,Mango,Spring,M,Purple, $138.00 ,0%, $138.00 ,02 December 2024,0,2.9,FALSE,No Action
FB000419,Outerwear,Gap,Spring,XXL,Navy, $175.00 ,0%, $175.00 ,23 February 2025,20,3.0,FALSE,No Action
FB000420,Shoes,Uniqlo,Summer,XS,Black, $145.00 ,36%, $93.00 ,06 August 2025,25,2.2,FALSE,No Action
FB000421,Dresses,Mango,Summer,M,Black, $169.00 ,45%, $93.00 ,06 August 2025,37,2.7,FALSE,No Action
FB000422,Tops,Uniqlo,Summer,L,Red, $103.00 ,0%, $103.00 ,06 August 2025,13,4.5,FALSE,No Action
FB000423,Tops,Mango,Fall,M,Beige, $97.00 ,32%, $66.00 ,06 August 2025,27,3.0,FALSE,No Action
FB000424,Dresses,Ann Taylor,Spring,M,Navy, $50.00 ,26%, $37.00 ,29 October 2024,37,4.1,FALSE,No Action
FB000425,Outerwear,Banana Republic,Fall,XL,Black, $127.00 ,0%, $127.00 ,06 August 2025,32,3.6,FALSE,No Action
FB000426,Tops,Forever21,Winter,XL,Black, $111.00 ,0%, $111.00 ,06 August 2025,13,4.8,FALSE,No Action
